,alpha,avgS(r_squared),avgS(r_squared_bm),avgS(t-stat),avgT(abs(ret)),avgT(r_squared),avgT(r_squared_bm),avgT(ret),sharpe(ret_cs),t-stat(abs(ret_cs)),t-stat(ret_cs),t-stat-alpha
Share_Turnover_Volatility,-0.0017112057974337,0.2917937929526234,0.2850721194425351,-0.4502229519861997,0.0062816826368742,0.0661296449330658,0.0592540454322681,-0.0005490827721379,-0.2175622604638188,16.038416574481875,-0.9790301720871848,-0.6963300738728994
EV_To_EBIT,-0.0023115751238333,0.2882429381117762,0.2850721194425351,0.0538409990688144,0.0059070943850964,0.0863834267256146,0.0592540454322681,-0.0002667929414013,-0.1186332030596355,18.10507067494349,-0.5338494137683601,-1.434685999246185
Sales_To_Inventory,-0.0013816253808215,0.2878029093406704,0.2850721194425351,0.177868058543009,0.0037636603142941,0.0658830823046314,0.0592540454322681,-0.0003124930992643,-0.2188989227409602,18.203265348842915,-0.9850451523343214,-1.0248241736402612
PEGY,-0.0020931479155291,0.2875030638700029,0.2850721194425351,-0.0608561103427787,0.0032436056876005,0.1348447598216443,0.0592540454322681,-8.253875467863274e-05,-0.0656799404278246,17.40772625786859,-0.2955597319252112,-1.2723876344896183
Excess_Market_Return,-0.0031860791191401,0.2866582088623912,0.2850721194425351,-0.1406239508377223,0.0070926120346039,0.0616998789041861,0.0592540454322681,-0.0018096076171825,-0.6530514697804084,16.461445666287833,-2.938731614011838,-1.3169215173993802
Sector_Neutral_Growth,-0.0013666089387498,0.2878179739636129,0.2850721194425351,0.0799459223636097,0.0029740574770021,0.0677179975577476,0.0592540454322681,-2.1652377285614174e-05,-0.0190032576135708,17.86508886382017,-0.0855146592610689,-1.0455605593524566
GM_Signal,-0.000499141278734,0.2856059726583844,0.2850721194425351,0.0551513145207752,0.0028843706048943,0.068452267200163,0.0592540454322681,-1.2467054801709827e-05,-0.0115963190211992,19.0851449260253,-0.0521834355953967,-0.4077429602954515
Dollar_Trading_Volume_Growth_6M,0.0018977112191505,0.2876915640014982,0.2850721194425351,-0.4145645614009171,0.0053855186508358,0.0605722198003535,0.0592540454322681,0.0002842780560287,0.1193726369383702,13.420419927297658,0.5371768662226661,0.7236322328300769
Ben_Graham_Value_Score,0.0005636574406891,0.2883580740140742,0.2850721194425351,0.0198327531126392,0.0035330067935027,0.0596264292433025,0.0592540454322681,0.0004024798290469,0.3070876817789033,19.12455274303888,1.3818945680050647,0.4426895804234093
Asset_Illiquidity_2,-0.0006857370056804,0.2880360819379022,0.2850721194425351,0.3953125998588045,0.0059228660530395,0.059685979950036,0.0592540454322681,-0.0008089730345672,-0.3511600095370556,17.068774442170334,-1.5802200429167506,-0.362115920935782
Payout_Yield_Cashflow,0.0020192499882924,0.2863959671296559,0.2850721194425351,0.0451463851013785,0.0038121951678544,0.0596739874893099,0.0592540454322681,0.0002474264632374,0.1723712123434514,18.55817239064421,0.7756704555455315,0.8734842680987486
Momentum_6M,0.004943385834816,0.286662527958173,0.2850721194425351,-0.2478253588795822,0.0077323767002748,0.0606157817206479,0.0592540454322681,0.0008155315830152,0.265415748666839,16.377074123972978,1.1943708690007755,1.972374591413132
Acceleration_6M,0.0026363981568605,0.2862631333601771,0.2850721194425351,-0.1900422406811814,0.0048398296020274,0.0600493268966292,0.0592540454322681,0.0009185063694237,0.4941519521367761,17.363642167235557,2.223683784615493,1.2538701902089866
Qraft_Size,-0.0080535093181961,0.2922809448795699,0.2850721194425351,0.0481205448386564,0.0081013919443272,0.0599552421800853,0.0592540443625505,0.000191632429814,0.0637649229934115,19.306923215275937,0.286942153470352,-2.710262872263054
Qraft_RnD_To_Assets,0.0007252039475916,0.2867794741194833,0.2850721194425351,-0.2421492671958219,0.0085166604563199,0.0524698218917988,0.0592540443625505,0.0023023105483696,0.7311967605300541,18.457283171700844,3.290385422385244,0.496253767191147
Return_On_Net_Operating_Assets,0.0018502274321776,0.2897987926289563,0.2850721194425351,0.345510880695473,0.0041456820844645,0.083652135337436,0.0592540443625505,0.0008414372732625,0.5150466610918611,16.38858198820437,2.317709974913375,1.281334329615213
Tax_Expense_Change,-0.0004378527966536,0.2859301661220509,0.2850721194425351,-0.1738880722027786,,,0.0592540454322681,,,,,-0.5141449869433025
ROA_Growth_5Y,-0.00038846093928,0.2899192716328791,0.2850721194425351,0.2263060106105629,0.0031920579484101,0.0682386686820505,0.0592540454322681,-3.668261244724766e-05,-0.0299976816380163,17.86667116838998,-0.1349895673710734,-0.2449174646056367
Cashflow_To_Price,-0.0006593814601549,0.2887428542857798,0.2850721194425351,0.2389323350498326,0.0075466336383569,0.060154031702834,0.0592540454322681,-0.0011351474262414,-0.3807654336823773,16.474674306468273,-1.713444451570698,-0.2669651550952829
Piotroski_Fscore,0.000941394043003,0.2888361143093257,0.2850721194425351,0.2607372789450994,0.0039477424498193,0.0596417969364136,0.0592540454322681,0.0003115404246707,0.2054588582373057,17.689135352249924,0.9245648620678758,0.5597818828033488
Noncurrent_Operating_Assets_Change,-0.0034397854319046,0.2880577246203339,0.2850721194425351,0.2453244035130321,0.0041186152746412,0.0579936679360555,0.0592540454322681,-0.000261907523677,-0.1709629476116527,19.12610119878813,-0.7693332642524373,-1.8924305429654469
Net_Debt_Finance,0.0003210263537919,0.2863228502115395,0.2850721194425351,0.0598238218497504,0.0024510008412532,0.0588400147954178,0.0592540454322681,0.0002660237275918,0.2833235893759834,17.73223417865309,1.2749561521919253,0.2601801629762966
Qraft_Asset_Turnover,0.0023592269859194,0.2869460619842119,0.2850721194425351,0.3029792515180097,0.0034664570462208,0.0596134275957983,0.0592540443625505,0.0004009740653279,0.3143007377014813,19.504676007362303,1.4143533196566658,1.7335368095478074
Gross_Profit_Margin,-0.0009262651353703,0.2870664248550327,0.2850721194425351,-0.1510221766391907,0.0045620517990005,0.0623160681776821,0.0592540454322681,6.682665310132634e-05,0.0394066910480622,19.212077483457904,0.1773301097162799,-0.6770995924229822
Cashflow_Volatility,0.0002228501984994,0.2868568127927118,0.2850721194425351,-0.1144016051415285,0.0040791089339127,0.1036051773176759,0.0592540454322681,-0.0002119668242013,-0.1392272843076367,18.983217869999688,-0.6265227793843652,0.1372477372445678
Net_External_Finance,-0.0029828936771856,0.2893250476423227,0.2850721194425351,-0.0002507102481031,0.004518055475477,0.059884082350919,0.0592540454322681,-0.0005127095710863,-0.2838252083015902,16.154155080788186,-1.2772134373571564,-2.112989054032054
Interest_Coverage,0.0023147591673623,0.2913412257169991,0.2850721194425351,0.307168922634194,0.0048716689234251,0.0638243407251595,0.0592540454322681,0.0004329102052732,0.220333452186302,15.911479548401983,0.991500534838359,1.2728064163330135
CMA,-0.0042657767879368,0.2856642519519634,0.2850721194425351,0.0959606174140718,0.0022284466874352,0.0589477174469628,0.0592540454322681,-0.0005368624914552,-0.593786593702057,15.334620904439602,-2.6720396716592565,-3.4409410331494
Cash_To_Price,0.0009398355646926,0.2875362933527243,0.2850721194425351,-0.1010910076588305,0.0057910927733862,0.0606157670317699,0.0592540454322681,0.0007677242418711,0.3326584600389593,16.222508679757706,1.496963070175317,0.6073888602315475
Current_Operating_Assets_Change,-0.0008595570732576,0.2863225235030623,0.2850721194425351,0.0758050504804704,0.0038625408020181,0.05941346186824,0.0592540454322681,0.0007920839677082,0.554706251484138,18.874914979824812,2.4961781316786213,-0.4681217366278721
Outstanding_Shares_Log_Change_5Y,-0.0030907577371274,0.2897759642471049,0.2850721194425351,-0.1266031081809889,,,0.0592540454322681,,,,,-2.285899243316084
Ken_Fisher_Growth_Score,0.0034087474183123,0.2895032235435178,0.2850721194425351,0.2175973927940832,0.0040405525623173,0.059853755301384,0.0592540454322681,0.0006136849257298,0.3898006933067429,16.959132020656256,1.7541031198803434,1.9239619244515305
OIBDP_Liabilities,0.0044451876689761,0.288452175538987,0.2850721194425351,0.2215138177049744,0.0062193489692699,0.0613724246015576,0.0592540454322681,0.0004514980045441,0.1826283015291081,16.41895810152686,0.8218273568809863,2.2626647084910547
Momentum,0.0024834525279439,0.2872410295017382,0.2850721194425351,0.0597321026816258,0.0069144164828801,0.0635044476265303,0.0592540454322681,0.0002463479544109,0.0927448572189813,17.739986796965123,0.4173518574854161,1.3700370181353434
Cashflow_To_Debt,0.0044451876689761,0.288452175538987,0.2850721194425351,0.2215138177049744,0.0062193489692699,0.0613724246015576,0.0592540454322681,0.0004514980045441,0.1826283015291081,16.41895810152686,0.8218273568809863,2.2626647084910547
Value,0.0016510363834648,0.2897930452648066,0.2850721194425351,0.3494964777489284,0.0081884985999004,0.0607533986461761,0.0592540454322681,-0.0009025891680928,-0.302904160941742,20.10422084688572,-1.3630687242378394,0.8452935566338102
Momentum_36M,-0.0011658334275617,0.289187597137205,0.2850721194425351,0.0656133284932305,0.0067884656250632,0.0643643479963882,0.0592540454322681,0.0006442149451275,0.2383158551174712,16.324932016238286,1.0724213480286209,-0.4385079464670956
Asset_Illiquidity_EV,-0.0022851286373071,0.2863828698206085,0.2850721194425351,0.0261310830212183,0.0054798972031464,0.0613062657337104,0.0592540454322681,-0.0004834078292516,-0.2244877550735797,16.80170307558571,-1.0101948978311088,-1.4339016048706832
SMB,0.0057202646268322,0.2922472640163224,0.2850721194425351,-0.0493116825823655,0.0081014128602535,0.0599552464270144,0.0592540454322681,-0.0001917548660429,-0.0638056639247301,19.307039521677485,-0.2871254876612857,1.930401235509495
Sales_To_Receivables,0.0025783555026748,0.289407396535773,0.2850721194425351,0.1971104133765892,0.0043931423945994,0.0625866099191749,0.0592540454322681,0.0008066866719026,0.5003895934887039,19.34026639713401,2.251753170699168,1.956461381360968
Noncurrent_Operating_Liabilities_Change,-0.0020845987437021,0.2862056440918886,0.2850721194425351,-0.0024176639474299,0.0025343047142292,0.0592775433173193,0.0592540454322681,0.0003327400411995,0.351787730436539,18.78316677424292,1.5830447869644255,-1.63021074980366
Working_Capital_Accruals,0.000619138167669,0.2854971755666417,0.2850721194425351,-0.0490471780085914,0.00333481750281,0.05944444030327,0.0592540454322681,-5.79439702792767e-05,-0.0464710717406106,18.93302242452728,-0.2091198228327479,0.3692939560173009
RnD_To_Price,0.0069761604308144,0.2868822658149543,0.2850721194425351,0.0390282279483828,0.0096751888803945,0.0499260011068401,0.0592540454322681,0.0026015025283425,0.6992974349702502,16.943626697575827,3.1468384573661257,2.168562493378333
Payout_Ratio,0.0003956450983017,0.2903096352625355,0.2850721194425351,0.2328951651875558,0.0032568657205916,0.0591443432711076,0.0592540454322681,0.0002112070634811,0.1639612686035817,16.60387987331553,0.737825708716118,0.3521683886069868
Quick_Ratio,-0.0036873494022074,0.286643138111849,0.2850721194425351,-0.1827079598539186,0.0044439884724777,0.0591472284670529,0.0592540454322681,-0.0002927578081087,-0.1689482817426279,17.122484942778282,-0.7602672678418257,-2.336838888008304
Operating_Income_To_Sales_0,0.0023785183935073,0.2888219429057234,0.2850721194425351,0.2599171570844383,0.0064464669147705,0.0626346420092105,0.0592540454322681,-0.000308906772584,-0.1273283554145816,18.60681355592401,-0.5729775993656174,1.2343681731891607
Dollar_Trading_Volume_Growth_3M,0.0017365979121934,0.2866845800021545,0.2850721194425351,-0.3110879409362176,0.0045673792177536,0.0602224494076766,0.0592540454322681,0.0003779633178452,0.2036590826306042,15.682076221258262,0.9164658718377192,0.8396525090238258
Equity_Issuance_Yield,-0.0045391095993355,0.2873015310363385,0.2850721194425351,0.0554439060807684,0.0030038352693623,0.059552076138752,0.0592540454322681,-0.0002160740667004,-0.1907519160147334,18.478820062149875,-0.8583836220663006,-2.837379512099818
Quick_Ratio_Growth,-0.0030494400777575,0.2869300766363553,0.2850721194425351,0.0663593038080497,0.002411302291899,0.0587693105968566,0.0592540454322681,-0.0002584668346806,-0.2902866985583596,19.369729587176096,-1.3062901435126186,-1.9339850087392352
Assets_Growth_5Y,-0.0030751143898613,0.2870608525814547,0.2850721194425351,-0.1988731341461402,0.0039219572398036,0.0671425195917242,0.0592540454322681,-0.0004469184718376,-0.3007880686731777,18.179113593778595,-1.3535463090292998,-2.161509195802456
Dividend_To_Price,-0.0023491973068945,0.288020560118026,0.2850721194425351,0.1491769647001149,0.0064338459357143,0.144135557706012,0.0592540454322681,-0.0012864226998658,-0.5181860736411953,17.14556848142135,-2.331837331385379,-1.1314624157023223
Fixed_Assets_Turnover,-0.0007950101477451,0.2879950165633274,0.2850721194425351,0.2045823754646445,0.003529398689856,0.0612847994038794,0.0592540454322681,0.0001276325956574,0.0959775958493487,18.56702240159781,0.4318991813220693,-0.5969081749200421
Free_Cash_Flow_To_Assets,0.0041875483297512,0.2882806245260284,0.2850721194425351,0.2080976386857219,0.0076965515226065,0.0616746724202425,0.0592540454322681,0.0003940537514327,0.1299337163975752,16.75300189038572,0.5847017237890886,2.049672262816235
Shareholder_Equity_Change,-0.0054562215877296,0.2862543728858953,0.2850721194425351,0.1411802691484361,0.0045821329940114,0.0597996225554129,0.0592540454322681,-0.0010489033539426,-0.5697941247014269,15.673456534708436,-2.564073561156421,-4.331568060556188
Debt_To_Price,-6.267106692397893e-05,0.2880817215960088,0.2850721194425351,0.2100467852978209,0.0080210870519928,0.0602368927049572,0.0592540454322681,6.6203074811271815e-06,0.0019822062508055,14.996334585930637,0.0089199281286247,-0.0362534280757597
Long_Term_NOA_Change_0,-0.0013054774841179,0.2891855171928226,0.2850721194425351,-0.0862982084959354,0.0019999205340702,0.0584580018151453,0.0592540454322681,0.0002386538429753,0.315015670029085,18.16766314838081,1.4175705151308826,-1.4618479191039917
Market_Value_Growth_3Y,-0.0038267827823321,0.2876991249472356,0.2850721194425351,-0.0353967997673954,0.0062127820521145,0.0644009858836159,0.0592540454322681,-0.0006982671565619,-0.2846035004513472,16.57920540234626,-1.2807157520310624,-1.529456725707513
Debt_To_Current_Assets,0.002329925798941,0.2874303673069623,0.2850721194425351,0.1873677484815752,0.0043915532499111,0.0592833734369442,0.0592540454322681,-0.0005813852915676,-0.3535060356987222,18.625014333066293,-1.59077716064425,1.369839331596812
Current_Ratio_Growth_1Y,-0.0031553678316669,0.2861244364106821,0.2850721194425351,0.0259017079095164,0.0024841147631482,0.0591368411831006,0.0592540454322681,-0.0003527974488213,-0.3865562994302908,19.48591914690954,-1.7395033474363086,-2.0591141843871337
Aiden_Alpha_3,0.0027355809576314,0.2881863961902615,0.2850721194425351,0.1118253381056828,0.0067848175637925,0.0715359883573584,0.0592540454322681,0.0016749355818819,0.6607342965156515,18.16954748391483,2.973304334320432,1.6476277166484778
Net_Equity_Finance,-0.0024948695933288,0.2912274938848558,0.2850721194425351,-0.1147902145624996,0.0040195386407493,0.0601683931630632,0.0592540454322681,-0.0006855767077383,-0.425270349205203,15.915469902224768,-1.9137165714234137,-1.6280042568246622
Qraft_Book_To_Market,0.0050316901214408,0.2863676355274507,0.2850721194425351,0.0770863728369267,0.004196963529644,0.0589454046806406,0.0592540443625505,0.0009764940180072,0.5515181927325571,14.291205634473124,2.481831867296507,2.8060918063157767
Cashflow_To_Assets,0.0023311337806658,0.289491609329612,0.2850721194425351,0.2151649182133584,0.0087053601803084,0.0610485070900345,0.0592540454322681,0.0003782231330833,0.1118411662606356,17.29051000789959,0.5032852481728604,1.289335265847899
Aiden_Value_Quality,0.00230469910458,0.2889936583735407,0.2850721194425351,0.355940473358768,0.0062714201738272,0.0640379127651886,0.0592540454322681,0.0012121083086453,0.5168710517030326,18.43191671793788,2.325919732663647,1.2034614667929693
Long_Term_NOA_Change,-0.0017036526372136,0.2858728577543334,0.2850721194425351,-0.0025285213631075,0.0031090159126268,0.0587648377017667,0.0592540454322681,-5.537082296563775e-05,-0.046363786340451,17.753230156773007,-0.2086370385320296,-1.5075254912111369
Earnings_To_Price,-0.0031476657209242,0.2893359279296507,0.2850721194425351,0.2496999360598397,0.0079206272406541,0.0610764286361153,0.0592540454322681,-0.0010766941912275,-0.3633101271695805,18.6529540676502,-1.6348955722631129,-1.2516064174625037
Depreciation_Ratio_Net,-0.0010576322168506,0.2869142181529396,0.2850721194425351,0.1875798251353497,0.0037590334483747,0.05918415956211,0.0592540454322681,-9.096086508155024e-05,-0.0637446664629486,18.247336095532773,-0.286850999083269,-0.8325154671984611
Short_Term_Reversal,-0.001585236585082,0.2864271495046711,0.2850721194425351,0.0917198532852842,0.0073479528727035,0.0617828715913719,0.0592540454322681,0.0017662867731665,0.591172986112317,15.272659570260684,2.6602784375054265,-0.5969989098484898
Depreciation_Ratio_Net_Growth,-0.0021727741474593,0.2853654894922466,0.2850721194425351,0.0887066270715663,0.0026377445632097,0.0590548555326852,0.0592540454322681,3.60684511495665e-05,0.0374650994733194,20.14639936355985,0.1685929476299377,-1.6998250050284338
Outstanding_Shares_Log_Change_1Y,-0.0028647677945618,0.2895759956624641,0.2850721194425351,-0.0587149034321728,0.0040537204737011,0.0597172748039465,0.0592540454322681,-0.0007737837310797,-0.4851548741251144,16.486398136123608,-2.183196933563015,-2.033540009607989
CFO_To_Price,-0.0011442627772965,0.2890382262869516,0.2850721194425351,0.2326591136918042,0.0073943229563807,0.0602388920930087,0.0592540454322681,-0.0008577762847099,-0.2890983866487934,16.030514416511046,-1.3009427399195703,-0.4183346542041665
Accrual_Volatility,-0.0025227832192381,0.2897482735043603,0.2850721194425351,-0.1896347910250986,0.0052442850872769,0.0688679343324936,0.0592540454322681,-0.0008503384546892,-0.4371464746413335,18.942009638317757,-1.9671591358860008,-1.1905894506250077
Pretax_Profit_Margin,0.0021316754015175,0.290890709533826,0.2850721194425351,0.2696431124429928,0.0062108506501654,0.0628257133201064,0.0592540454322681,0.0003637651554017,0.1486222533929547,16.741140327588738,0.6688001402682964,1.0588124658060158
Dollar_Trading_Volume_Volatility_1Y,-0.0097086216717932,0.2910980017960115,0.2850721194425351,-0.103399362030213,0.0106856603146123,0.0629945459446765,0.0592540454322681,-0.0052790044698719,-1.330842885533105,16.453106311890032,-5.988792984898971,-6.565758532953495
Qraft_Momentum_1Y,9.95060847529853e-05,0.2869701046254775,0.2850721194425351,-0.1139690852731737,0.0199284714800517,0.0607747577684694,0.0592540443625505,-0.004147017970746,-0.5491605531236652,17.80651474493193,-2.471222489056493,0.0465775718899491
Earnings_Growth_1Y,-0.0014410381406694,0.2875210396196797,0.2850721194425351,0.271935579611823,0.0030021408540225,0.0593671090978841,0.0592540454322681,-0.000172275123335,-0.1480233721917633,17.355456492044947,-0.666105174862935,-1.0301843299303224
Current_Ratio_Growth_5Y,-0.0019384630414797,0.2863388050895962,0.2850721194425351,-0.2333073991120718,0.0031763398954105,0.0673176794415016,0.0592540454322681,-0.0007121911119017,-0.5829056925480175,17.154153550369372,-2.6230756164660787,-0.9943865541077886
Earnings_Growth_5Y,0.0009958046637292,0.2873492826009461,0.2850721194425351,0.0979525458804866,0.0032119035307354,0.0681881995710941,0.0592540454322681,5.6526770974814935e-05,0.0460967270329253,18.006613509841102,0.2074352716481641,0.6782828510054684
Assets_Growth_1Y,-0.0042651779453478,0.2856643385939078,0.2850721194425351,0.0959483068919492,0.0549760647936583,0.0589499853653896,0.0592540454322681,0.0522113816584283,0.2199317274173537,1.0423271096899682,0.989692773378092,-3.440466433607101
Close_Price,-0.0040488276935146,0.2912239821956803,0.2850721194425351,0.0554017884046495,0.0048971618537469,0.0588399482004081,0.0592540454322681,-0.0001212682909583,-0.0630219296207568,16.875268624547964,-0.2835986832934059,-1.1930922550113858
Employee_Growth,-0.0013843757692185,0.2857339296257924,0.2850721194425351,-0.0832245917106344,0.0034631246795214,0.0604257253301713,0.0592540454322681,0.0001130533180893,0.0881248389656159,19.36839271347925,0.3965617753452715,-1.081422335578109
Cashflow_To_EV,0.0021809211943853,0.2886315487880423,0.2850721194425351,0.216850828701326,0.0083337120909204,0.0650615441060838,0.0592540454322681,0.000876261437261,0.2810638929592111,18.75971337109677,1.2647875183164503,1.0422457476060352
Net_Income_Growth_3Y,0.0004269338364087,0.288355969513538,0.2850721194425351,0.1722317845740503,0.0031641324299847,0.064509459940823,0.0592540454322681,0.0002659828119148,0.2317187595261076,20.3577271698638,1.0427344178674844,0.2862505722818856
Earnings_Growth_3Y,0.0008643105487216,0.2885483544965731,0.2850721194425351,0.1518379494351145,0.0032818978386165,0.0645461360581731,0.0592540454322681,0.0002601116225389,0.2159314438513101,19.75055234430205,0.9716914973308955,0.5573699401053542
Net_Noncurrent_Operating_Assets_Change,-0.0043336192528991,0.2864492193698508,0.2850721194425351,0.1349904744139969,0.0037717752454431,0.0579788624259297,0.0592540454322681,-0.0005875347916844,-0.4081308621719549,17.73786516837904,-1.836588879773797,-2.49760416246111
Sales_Growth_3Y,-0.000851555457546,0.2872283386235328,0.2850721194425351,-0.1284081522926979,0.00466308621813,0.0674423511461655,0.0592540454322681,-0.0003890561272753,-0.2176964315997343,17.769644346243755,-0.9796339421988044,-0.5429425923163909
Earnings_Volatility_5Y,-0.0024816820891113,0.2893202074991888,0.2850721194425351,-0.1760730639692371,0.0061722733270295,0.0697307151198991,0.0592540454322681,0.0005998446970486,0.246765419671861,16.70610597458364,1.1104443885233748,-1.9352643239810512
Earnings_Surprise_1,-0.0005761521528852,0.2865625826690638,0.2850721194425351,-0.2677940105075989,0.0023537263117386,0.0625488084352428,0.0592540454322681,8.096480016138967e-05,0.0854389293215581,16.02448342681766,0.3844751819470118,-0.5042090568707088
Capital_Expenditures_To_Assets,-0.0007223384357679,0.2888765571374725,0.2850721194425351,-0.0324948403520451,0.0038755623484954,0.0605186847739069,0.0592540454322681,-0.0001230072213412,-0.0882595239396724,20.965075746142027,-0.3971678577285262,-0.5591170458876691
EV_To_EBITDA,-0.0027888560583177,0.2869068395980503,0.2850721194425351,-0.0089767351072289,0.0066457614503129,0.0829261436259561,0.0592540454322681,-0.0006324983752141,-0.2531382861438917,18.56126976192224,-1.1391222876475129,-1.7202118840535243
David_Dreman_Contrarian_Score,2.020131036130487e-05,0.2887764236953756,0.2850721194425351,0.0777512264538854,0.0038429434272199,0.0598629622437965,0.0592540454322681,-6.226771834462137e-05,-0.0421940716019799,17.76622579370303,-0.1898733222089098,0.0126310680072588
Sector_Neutral_Quality,0.0004134724355192,0.2903316036237404,0.2850721194425351,0.2788682851891045,0.0058069102948158,0.060751536159024,0.0592540454322681,0.0013423380150345,0.61807289641165,18.220088889211954,2.781328033852425,0.2400473071366004
Net_Operating_Assets,-0.0040888849415812,0.289224674131678,0.2850721194425351,0.2322949576656078,0.0042249860762879,0.058325287092013,0.0592540454322681,-0.001323745993004,-0.8798564780480655,19.800220187733345,-3.959354151216295,-2.974020000027248
Organizational_Capital_To_Assets,-0.0012215571696119,0.287419755394368,0.2850721194425351,-0.273142333833281,0.006193067879468,0.0619958220582116,0.0592540454322681,0.0012014425299299,0.4936663473303796,16.516528525063297,2.2214985629867083,-0.7163808247415131
Leverage,-0.0012447128364065,0.2875177050163049,0.2850721194425351,0.0625231123025369,0.0049725559562143,0.0656396764885084,0.0592540454322681,-0.0001861570777,-0.0928081153403164,15.960000463110786,-0.4176365190314239,-0.8760566538284387
ROA_Growth_1Y,-0.0026593068708653,0.2888197421270184,0.2850721194425351,0.2174826408075321,0.002994869604405,0.0594639455251867,0.0592540454322681,-0.000351691324545,-0.2961810924385499,16.429930853254792,-1.3328149159734748,-1.8230712230534645
EBIT_To_Assets,0.0024452085233796,0.2901859593099117,0.2850721194425351,0.2091203941709748,0.0081863107947369,0.0609249801336659,0.0592540454322681,0.0002905757857185,0.0902658032279307,16.8405417174553,0.4061961145256885,1.2581552349503684
Enterprise_Book_To_Price,0.0005828883730736,0.2871962932722136,0.2850721194425351,0.0579774577366318,0.0088560563898764,0.0611630599012888,0.0592540454322681,-0.0017984489608987,-0.5334532813424949,17.647542828613354,-2.400539766041227,0.3640278833464423
Sales_Growth_Volatility_5Y,-0.0011931243154696,0.2915019480560369,0.2850721194425351,-0.0581456335525696,0.0045634127884928,0.0753618898933174,0.0592540454322681,-0.0006183330004134,-0.3568141975133992,18.01414361896255,-1.6056638888102963,-0.7620253024650635
OIBDP_Margin,0.0014411120240399,0.2876799750348536,0.2850721194425351,0.1685893260054926,0.0063025003937525,0.0626708782226418,0.0592540454322681,-0.0004875545864619,-0.2096849091221096,19.496379043254148,-0.9435820910494936,0.7877016824985218
ROA_Growth_3Y,-0.0004620437371624,0.2888009215337908,0.2850721194425351,0.1376367199294168,0.0031078507740244,0.0645382915557442,0.0592540454322681,9.438350444413025e-05,0.0812569340555325,18.943561064210076,0.3656562032498966,-0.3043023600722132
Qraft_ROE,0.0004020616118092,0.2901439610646785,0.2850721194425351,0.0948000064204082,0.0060718253830394,0.0598016488634823,0.0592540443625505,0.0002044141558443,0.0825477043499619,15.61106069763396,0.3714646695748286,0.2754919965998119
